Product ID,Invoice Date,Region,State,City,Gender Type,Operating Profit,Operating Margin,Sales Method
CL7606,2/8/2021,Northeast,Delaware,Wilmington,Men,64312.5,0.35,In-store
FV6448,2/8/2021,Northeast,Delaware,Wilmington,Men,21437.5,0.35,In-store
G27639,10/12/2021,Northeast,Vermont,Burlington,Women,90000,0.4,In-store
CK9569,11/11/2021,Northeast,Vermont,Burlington,Men,141750,0.45,In-store
EE3649,11/11/2021,Northeast,Vermont,Burlington,Men,87750,0.45,In-store
CK9829,11/11/2021,Northeast,Vermont,Burlington,Women,67200,0.35,In-store
CG5801,2/17/2021,Northeast,West Virginia,Charleston,Women,882.98,0.53,Online
CJ0027,2/17/2021,Northeast,West Virginia,Charleston,Men,1653.6,0.53,Online
CJ0070,2/17/2021,Northeast,West Virginia,Charleston,Women,1360.8,0.54,Online
CJ8989,3/16/2021,Northeast,West Virginia,Charleston,Men,2356.2,0.51,Online
BB7067,3/16/2021,Northeast,West Virginia,Charleston,Men,1006.02,0.54,Online
B41810,3/16/2021,Northeast,West Virginia,Charleston,Women,933.66,0.54,Online
G26778,3/16/2021,Northeast,West Virginia,Charleston,Women,597.31,0.53,Online
CJ8103,3/16/2021,Northeast,West Virginia,Charleston,Men,1091.5,0.5,Online
EE6876,3/16/2021,Northeast,West Virginia,Charleston,Women,1268.46,0.54,Online
EE7246,4/17/2021,Northeast,West Virginia,Charleston,Men,1969.11,0.51,Online
CK9805,4/17/2021,Northeast,West Virginia,Charleston,Men,1155,0.55,Online
EE5883,4/17/2021,Northeast,West Virginia,Charleston,Women,697.68,0.54,Online
CK9785,4/17/2021,Northeast,West Virginia,Charleston,Women,611,0.52,Online
CK9802,4/17/2021,Northeast,West Virginia,Charleston,Men,1848,0.55,Online
CK9860,4/17/2021,Northeast,West Virginia,Charleston,Women,2253.18,0.51,Online
EF1413,5/18/2021,Northeast,West Virginia,Charleston,Men,5398.64,0.52,Online
G27309,5/18/2021,Northeast,West Virginia,Charleston,Men,1641.69,0.51,Online
EE6436,5/18/2021,Northeast,West Virginia,Charleston,Women,1355.2,0.55,Online
EG8300,5/18/2021,Northeast,West Virginia,Charleston,Women,907.5,0.55,Online
CM5922,5/18/2021,Northeast,West Virginia,Charleston,Men,1542.24,0.54,Online
CM4854,5/18/2021,Northeast,West Virginia,Charleston,Women,2717,0.55,Online
B43814,6/17/2021,Northeast,West Virginia,Charleston,Men,3354,0.52,Online
AC7045,6/17/2021,Northeast,West Virginia,Charleston,Men,2201.5,0.5,Online
D96746,6/17/2021,Northeast,West Virginia,Charleston,Women,1443.42,0.54,Online
EE3654,6/17/2021,Northeast,West Virginia,Charleston,Women,1184.04,0.52,Online
G26806,6/17/2021,Northeast,West Virginia,Charleston,Men,1668.7,0.55,Online
CQ1179,6/17/2021,Northeast,West Virginia,Charleston,Women,3528.2,0.52,Online
EE7840,7/16/2021,Northeast,West Virginia,Charleston,Men,5205.2,0.52,Online
EE4277,7/16/2021,Northeast,West Virginia,Charleston,Men,3074,0.53,Online
F35377,7/16/2021,Northeast,West Virginia,Charleston,Women,2545.06,0.53,Online
B37919,7/16/2021,Northeast,West Virginia,Charleston,Women,1884.96,0.51,Online
EG2363,7/16/2021,Northeast,West Virginia,Charleston,Men,2536.92,0.54,Online
CG3820,7/16/2021,Northeast,West Virginia,Charleston,Women,4524.66,0.54,Online
DB1560,8/17/2021,Northeast,West Virginia,Charleston,Men,3133.52,0.52,Online
F34428,8/17/2021,Northeast,West Virginia,Charleston,Men,2079,0.55,Online
F36994,8/17/2021,Northeast,West Virginia,Charleston,Women,1719.12,0.52,Online
B41648,8/17/2021,Northeast,West Virginia,Charleston,Women,1321.92,0.51,Online
B37959,8/17/2021,Northeast,West Virginia,Charleston,Men,1799.28,0.54,Online
BB6744,8/17/2021,Northeast,West Virginia,Charleston,Women,3353.4,0.54,Online
DB3588,9/18/2021,Northeast,West Virginia,Charleston,Men,2670.36,0.51,Online
F34563,9/18/2021,Northeast,West Virginia,Charleston,Men,1398.67,0.53,Online
F36208,9/18/2021,Northeast,West Virginia,Charleston,Women,881.28,0.54,Online
CL7342,9/18/2021,Northeast,West Virginia,Charleston,Women,678.5,0.5,Online
EE9721,9/18/2021,Northeast,West Virginia,Charleston,Men,1015.04,0.52,Online
FV2480,9/18/2021,Northeast,West Virginia,Charleston,Women,1377,0.51,Online
EE5590,10/17/2021,Northeast,West Virginia,Charleston,Men,2546.1,0.54,Online
CG2925,10/17/2021,Northeast,West Virginia,Charleston,Men,1331.2,0.52,Online
BB6918,10/17/2021,Northeast,West Virginia,Charleston,Women,769.56,0.53,Online
EE9513,10/17/2021,Northeast,West Virginia,Charleston,Women,797.12,0.53,Online
CP8828,10/17/2021,Northeast,West Virginia,Charleston,Men,1195.15,0.55,Online
CP9344,12/16/2021,Northeast,West Virginia,Charleston,Women,2968,0.53,Online
F36171,2/22/2021,Northeast,West Virginia,Charleston,Men,594.32,0.46,Online
CI9976,2/22/2021,Northeast,West Virginia,Charleston,Women,518.88,0.47,Online
CI9701,2/22/2021,Northeast,Maryland,Baltimore,Women,196,0.5,Online
B44806,2/22/2021,Northeast,Maryland,Baltimore,Men,571.95,0.45,Online
EE4577,2/22/2021,Northeast,Maryland,Baltimore,Women,921.06,0.43,Online
BZ0109,3/20/2021,Northeast,Maryland,Baltimore,Men,2120,0.53,Online
F34571,3/20/2021,Northeast,Maryland,Baltimore,Men,623.22,0.47,Online
CJ8014,3/20/2021,Northeast,Maryland,Baltimore,Women,623.28,0.49,Online
CP8822,3/20/2021,Northeast,Maryland,Baltimore,Women,93.38,0.46,Online
F36242,3/20/2021,Northeast,Maryland,Baltimore,Men,406.78,0.43,Online
CJ8074,3/20/2021,Northeast,Maryland,Baltimore,Women,727.65,0.45,Online
CJ8015,4/21/2021,Northeast,Maryland,Baltimore,Men,2154.24,0.51,Online
CJ8114,4/21/2021,Northeast,Maryland,Baltimore,Men,466.24,0.47,Online
CJ8075,4/21/2021,Northeast,Maryland,Baltimore,Women,388.08,0.49,Online
F35444,4/21/2021,Northeast,Maryland,Baltimore,Women,164.97,0.47,Online
EE5508,4/21/2021,Northeast,Maryland,Baltimore,Men,276.75,0.45,Online
CJ7991,4/21/2021,Northeast,Maryland,Baltimore,Women,732.16,0.44,Online
CL7312,5/20/2021,Northeast,Maryland,Baltimore,Men,3006.64,0.52,Online
CL7611,5/20/2021,Northeast,Maryland,Baltimore,Men,908.04,0.46,Online
CK9605,5/20/2021,Northeast,Maryland,Baltimore,Women,656.64,0.48,Online
CK9481,5/20/2021,Northeast,Maryland,Baltimore,Women,532.8,0.48,Online
CK9505,5/20/2021,Northeast,Maryland,Baltimore,Men,740.88,0.42,Online
CK9485,5/20/2021,Northeast,Maryland,Baltimore,Women,1343.16,0.41,Online
CL7489,6/22/2021,Northeast,Maryland,Baltimore,Men,2937.5,0.5,Online
CL9947,6/22/2021,Northeast,Maryland,Baltimore,Men,1445.25,0.47,Online
EE5668,10/15/2021,Northeast,Delaware,Wilmington,Women,2702.7,0.55,Online
CK9539,11/14/2021,Northeast,Delaware,Wilmington,Men,3807,0.47,Online
CI1702,11/14/2021,Northeast,Delaware,Wilmington,Men,2072.3,0.46,Online
CI1812,11/14/2021,Northeast,Delaware,Wilmington,Women,2280.72,0.51,Online
FV4298,11/14/2021,Northeast,Delaware,Wilmington,Women,2270.52,0.53,Online
CI1739,11/14/2021,Northeast,Delaware,Wilmington,Women,3449.6,0.55,Online
CI1935,12/13/2021,Northeast,Delaware,Wilmington,Men,4895.52,0.47,Online
B37266,12/13/2021,Northeast,Delaware,Wilmington,Men,2400,0.48,Online
B37955,12/13/2021,Northeast,Delaware,Wilmington,Women,2943,0.54,Online
BD7842,12/13/2021,Northeast,Delaware,Wilmington,Women,2804.76,0.54,Online
BD7528,12/13/2021,Northeast,Delaware,Wilmington,Women,3997.5,0.5,Online
BD7840,1/10/2021,Northeast,Delaware,Wilmington,Men,2208,0.5,Online
CI1738,1/10/2021,Northeast,Delaware,Wilmington,Men,1194.27,0.47,Online
AQ0535,1/10/2021,Northeast,Delaware,Wilmington,Women,881.28,0.51,Online
FV2484,1/10/2021,Northeast,Delaware,Wilmington,Women,513,0.5,Online
EE8137,1/10/2021,Northeast,Delaware,Wilmington,Women,1252.35,0.55,Online
CL7455,2/8/2021,Northeast,Delaware,Wilmington,Men,2399.04,0.48,Online
EE9267,2/8/2021,Northeast,Delaware,Wilmington,Men,848,0.5,Online
FW5365,2/8/2021,Northeast,Delaware,Wilmington,Women,771.12,0.51,Online
CJ0177,10/12/2021,Northeast,Vermont,Burlington,Women,3048.03,0.53,Online
EE8445,11/11/2021,Northeast,Vermont,Burlington,Men,4838.4,0.6,Online
CJ0212,11/11/2021,Northeast,Vermont,Burlington,Men,2583.9,0.58,Online
EE7917,11/11/2021,Northeast,Vermont,Burlington,Women,2626.56,0.48,Online
CK1086,10/12/2021,Northeast,Vermont,Burlington,Women,2235.6,0.46,Outlet
EF0586,11/11/2021,Northeast,Vermont,Burlington,Men,3780,0.5,Outlet
EE7599,11/11/2021,Northeast,Vermont,Burlington,Men,2256.94,0.49,Outlet
F34403,11/11/2021,Northeast,Vermont,Burlington,Women,1736.04,0.37,Outlet
EF1157,2/8/2021,Northeast,New Jersey,Newark,Men,23625,0.3,In-store
F34407,3/6/2021,Northeast,New Jersey,Newark,Men,60637.5,0.35,In-store
G26942,3/6/2021,Northeast,New Jersey,Newark,Men,24500,0.35,In-store
F35379,3/6/2021,Northeast,New Jersey,Newark,Men,16875,0.3,In-store
F35382,4/7/2021,Northeast,New Jersey,Newark,Men,58187.5,0.35,In-store
F35378,4/7/2021,Northeast,New Jersey,Newark,Men,21437.5,0.35,In-store
F34400,4/7/2021,Northeast,New Jersey,Newark,Men,13500,0.3,In-store
EG4009,5/6/2021,Northeast,New Jersey,Newark,Men,91000,0.35,In-store
EE8489,5/6/2021,Northeast,New Jersey,Newark,Men,35437.5,0.35,In-store
BD7479,5/6/2021,Northeast,New Jersey,Newark,Men,33750,0.3,In-store
EE7763,6/8/2021,Northeast,New Jersey,Newark,Men,105000,0.35,In-store
BC0975,6/8/2021,Northeast,New Jersey,Newark,Men,55125,0.35,In-store
EF8730,6/8/2021,Northeast,New Jersey,Newark,Men,37500,0.3,In-store
EE7762,7/6/2021,Northeast,New Jersey,Newark,Men,109375,0.35,In-store
EE4937,7/6/2021,Northeast,New Jersey,Newark,Men,59062.5,0.35,In-store
EE8973,7/6/2021,Northeast,New Jersey,Newark,Men,41250,0.3,In-store
EE8331,8/7/2021,Northeast,New Jersey,Newark,Men,105000,0.35,In-store
EE4762,8/7/2021,Northeast,New Jersey,Newark,Men,59062.5,0.35,In-store
EE7163,8/7/2021,Northeast,New Jersey,Newark,Men,26250,0.3,In-store
EE6257,9/6/2021,Northeast,New Jersey,Newark,Men,83125,0.35,In-store
EE4445,9/6/2021,Northeast,New Jersey,Newark,Men,43312.5,0.35,In-store
EE4443,9/6/2021,Northeast,New Jersey,Newark,Men,22500,0.3,In-store
EF2102,10/8/2021,Northeast,New Jersey,Newark,Men,81812.5,0.35,In-store
CM0011,10/8/2021,Northeast,New Jersey,Newark,Men,43750,0.35,In-store
B22747,10/8/2021,Northeast,New Jersey,Newark,Men,22500,0.3,In-store
CM7988,2/8/2021,Northeast,New Jersey,Newark,Women,461.1,0.53,Online
BB9280,2/8/2021,Northeast,New Jersey,Newark,Women,1255.04,0.53,Online
BC0973,3/6/2021,Northeast,New Jersey,Newark,Men,2119.68,0.46,Online
CL7287,3/6/2021,Northeast,New Jersey,Newark,Men,909.44,0.49,Online
EE5790,3/6/2021,Northeast,New Jersey,Newark,Women,750.48,0.53,Online
CL0235,3/6/2021,Northeast,New Jersey,Newark,Women,308.88,0.52,Online
EF1344,3/6/2021,Northeast,New Jersey,Newark,Men,657.9,0.45,Online
G27506,3/6/2021,Northeast,New Jersey,Newark,Women,976,0.5,Online
F35373,4/7/2021,Northeast,New Jersey,Newark,Men,2261,0.5,Online
F34394,4/7/2021,Northeast,New Jersey,Newark,Men,774.18,0.46,Online
DB3405,4/7/2021,Northeast,New Jersey,Newark,Women,612,0.5,Online
CK9474,4/7/2021,Northeast,New Jersey,Newark,Women,371.79,0.51,Online
EF8329,4/7/2021,Northeast,New Jersey,Newark,Men,522.72,0.44,Online
CL9983,4/7/2021,Northeast,New Jersey,Newark,Women,1211.76,0.54,Online
EF0021,5/6/2021,Northeast,New Jersey,Newark,Men,2932.8,0.47,Online
EF8348,5/6/2021,Northeast,New Jersey,Newark,Men,1394,0.5,Online
CL9985,5/6/2021,Northeast,New Jersey,Newark,Women,1425,0.5,Online
EF8211,5/6/2021,Northeast,New Jersey,Newark,Women,1064,0.5,Online
CL9990,5/6/2021,Northeast,New Jersey,Newark,Men,1310.36,0.41,Online
EF8208,5/6/2021,Northeast,New Jersey,Newark,Women,2705.04,0.52,Online
EF1619,6/8/2021,Northeast,New Jersey,Newark,Men,3229.2,0.46,Online
EG7224,6/8/2021,Northeast,New Jersey,Newark,Men,2125.2,0.46,Online
CL9979,6/8/2021,Northeast,New Jersey,Newark,Women,1389.66,0.53,Online
EF1958,6/8/2021,Northeast,New Jersey,Newark,Women,1368.9,0.54,Online
EE9566,6/8/2021,Northeast,New Jersey,Newark,Men,1345.5,0.45,Online
EF1806,6/8/2021,Northeast,New Jersey,Newark,Women,3000,0.5,Online
EE9573,7/6/2021,Northeast,New Jersey,Newark,Men,4152.92,0.47,Online
EF1957,7/6/2021,Northeast,New Jersey,Newark,Men,2058,0.5,Online
EF1634,7/6/2021,Northeast,New Jersey,Newark,Women,1558.44,0.52,Online
EE9577,7/6/2021,Northeast,New Jersey,Newark,Women,1224.72,0.54,Online
G28550,7/6/2021,Northeast,New Jersey,Newark,Men,1527.36,0.43,Online
G28551,7/6/2021,Northeast,New Jersey,Newark,Women,3749.22,0.53,Online
EG7155,8/7/2021,Northeast,New Jersey,Newark,Men,4060.8,0.48,Online
EF1809,8/7/2021,Northeast,New Jersey,Newark,Men,1993.74,0.47,Online
EG0963,8/7/2021,Northeast,New Jersey,Newark,Women,1498.5,0.54,Online
CM5919,8/7/2021,Northeast,New Jersey,Newark,Women,954.72,0.51,Online
EF1664,8/7/2021,Northeast,New Jersey,Newark,Men,909.88,0.43,Online
BZ0084,8/7/2021,Northeast,New Jersey,Newark,Women,2893.8,0.53,Online
CM5920,9/6/2021,Northeast,New Jersey,Newark,Men,2794.96,0.49,Online
CM5921,9/6/2021,Northeast,New Jersey,Newark,Men,1476,0.5,Online
EF2778,9/6/2021,Northeast,New Jersey,Newark,Women,1054.17,0.53,Online
F34053,9/6/2021,Northeast,New Jersey,Newark,Women,745.18,0.53,Online
B27788,9/6/2021,Northeast,New Jersey,Newark,Men,790.07,0.41,Online
B37945,9/6/2021,Northeast,New Jersey,Newark,Women,1934.5,0.53,Online
B37846,10/8/2021,Northeast,New Jersey,Newark,Men,2901.22,0.46,Online
B96323,10/8/2021,Northeast,New Jersey,Newark,Men,1512,0.5,Online
DB3143,10/8/2021,Northeast,New Jersey,Newark,Women,966,0.5,Online
B41825,10/8/2021,Northeast,New Jersey,Newark,Women,773.76,0.52,Online
F36630,10/8/2021,Northeast,New Jersey,Newark,Men,903.64,0.41,Online
B37787,2/17/2021,Northeast,West Virginia,Charleston,Women,24500,0.4,In-store
DB3329,2/17/2021,Northeast,West Virginia,Charleston,Men,50000,0.4,In-store
G27808,2/17/2021,Northeast,West Virginia,Charleston,Women,35000,0.4,In-store
DB2609,3/16/2021,Northeast,West Virginia,Charleston,Men,68400,0.4,In-store
CJ9009,3/16/2021,Northeast,West Virginia,Charleston,Men,33000,0.4,In-store
CL0233,3/16/2021,Northeast,West Virginia,Charleston,Women,26000,0.4,In-store
CI1719,3/16/2021,Northeast,West Virginia,Charleston,Women,17500,0.4,In-store
CM0106,3/16/2021,Northeast,West Virginia,Charleston,Men,36000,0.4,In-store
CK9437,3/16/2021,Northeast,West Virginia,Charleston,Women,39000,0.4,In-store
F34579,4/17/2021,Northeast,West Virginia,Charleston,Men,66000,0.4,In-store
F34578,4/17/2021,Northeast,West Virginia,Charleston,Men,30000,0.4,In-store
F36629,4/17/2021,Northeast,West Virginia,Charleston,Women,20000,0.4,In-store
CQ2330,4/17/2021,Northeast,West Virginia,Charleston,Women,17500,0.4,In-store
DA9854,4/17/2021,Northeast,West Virginia,Charleston,Men,52000,0.4,In-store
CL9937,4/17/2021,Northeast,West Virginia,Charleston,Women,65000,0.4,In-store
CQ2358,5/18/2021,Northeast,West Virginia,Charleston,Men,142800,0.4,In-store
DB0959,5/18/2021,Northeast,West Virginia,Charleston,Men,48000,0.4,In-store
DB1592,5/18/2021,Northeast,West Virginia,Charleston,Women,38500,0.4,In-store
CQ2630,5/18/2021,Northeast,West Virginia,Charleston,Women,28000,0.4,In-store
B41736,5/18/2021,Northeast,West Virginia,Charleston,Men,40500,0.4,In-store
CQ2809,5/18/2021,Northeast,West Virginia,Charleston,Women,77000,0.4,In-store
B41671,6/17/2021,Northeast,West Virginia,Charleston,Men,108000,0.4,In-store
B41719,6/17/2021,Northeast,West Virginia,Charleston,Men,68000,0.4,In-store
B37633,6/17/2021,Northeast,West Virginia,Charleston,Women,42000,0.4,In-store
B75680,6/17/2021,Northeast,West Virginia,Charleston,Women,38500,0.4,In-store
B37995,6/17/2021,Northeast,West Virginia,Charleston,Men,49500,0.4,In-store
B41766,6/17/2021,Northeast,West Virginia,Charleston,Women,110500,0.4,In-store
B38003,7/16/2021,Northeast,West Virginia,Charleston,Men,156000,0.4,In-store
B37638,7/16/2021,Northeast,West Virginia,Charleston,Men,88000,0.4,In-store
B27786,7/16/2021,Northeast,West Virginia,Charleston,Women,65000,0.4,In-store
B37827,7/16/2021,Northeast,West Virginia,Charleston,Women,55000,0.4,In-store
B37364,7/16/2021,Northeast,West Virginia,Charleston,Men,72000,0.4,In-store
B42000,7/16/2021,Northeast,West Virginia,Charleston,Women,123500,0.4,In-store
DB2736,8/17/2021,Northeast,West Virginia,Charleston,Men,105000,0.4,In-store
BD7816,8/17/2021,Northeast,West Virginia,Charleston,Men,54000,0.4,In-store
DB3276,8/17/2021,Northeast,West Virginia,Charleston,Women,48000,0.4,In-store
BD7778,8/17/2021,Northeast,West Virginia,Charleston,Women,44000,0.4,In-store
G27934,8/17/2021,Northeast,West Virginia,Charleston,Men,50000,0.4,In-store
DB3565,8/17/2021,Northeast,West Virginia,Charleston,Women,93500,0.4,In-store
F35627,9/18/2021,Northeast,West Virginia,Charleston,Men,77000,0.4,In-store
F99866,9/18/2021,Northeast,West Virginia,Charleston,Men,42000,0.4,In-store
F34038,9/18/2021,Northeast,West Virginia,Charleston,Women,25000,0.4,In-store
DB1464,9/18/2021,Northeast,West Virginia,Charleston,Women,22500,0.4,In-store
CJ3406,9/18/2021,Northeast,West Virginia,Charleston,Men,31500,0.4,In-store
CI9718,9/18/2021,Northeast,West Virginia,Charleston,Women,48000,0.4,In-store
DA9305,10/17/2021,Northeast,West Virginia,Charleston,Men,76500,0.4,In-store
B44650,10/17/2021,Northeast,West Virginia,Charleston,Men,38500,0.4,In-store
AC7044,10/17/2021,Northeast,West Virginia,Charleston,Women,24500,0.4,In-store
CJ8055,10/17/2021,Northeast,West Virginia,Charleston,Women,24500,0.4,In-store
B43642,10/17/2021,Northeast,West Virginia,Charleston,Men,31500,0.4,In-store
CJ8100,12/16/2021,Northeast,West Virginia,Charleston,Women,88000,0.4,In-store
CJ8028,3/20/2021,Northeast,Maryland,Baltimore,Men,62300,0.4,In-store
CL7474,4/21/2021,Northeast,Maryland,Baltimore,Men,59500,0.4,In-store
EF9181,5/20/2021,Northeast,Maryland,Baltimore,Men,94000,0.4,In-store
CK9671,6/22/2021,Northeast,Maryland,Baltimore,Men,100000,0.4,In-store
EE5855,10/15/2021,Northeast,Delaware,Wilmington,Women,84000,0.4,In-store
EE5317,11/14/2021,Northeast,Delaware,Wilmington,Women,70400,0.4,In-store
EE5621,11/14/2021,Northeast,Delaware,Wilmington,Women,66000,0.4,In-store
EE4471,11/14/2021,Northeast,Delaware,Wilmington,Women,105000,0.4,In-store
EE4446,12/13/2021,Northeast,Delaware,Wilmington,Women,82500,0.4,In-store
EE4988,12/13/2021,Northeast,Delaware,Wilmington,Women,71500,0.4,In-store
EE7741,12/13/2021,Northeast,Delaware,Wilmington,Women,119000,0.4,In-store
EE7235,1/10/2021,Northeast,Delaware,Wilmington,Women,27500,0.4,In-store
EE4962,1/10/2021,Northeast,Delaware,Wilmington,Women,15000,0.4,In-store
EE4989,1/10/2021,Northeast,Delaware,Wilmington,Women,38500,0.4,In-store
F36760,2/8/2021,Northeast,Delaware,Wilmington,Women,22500,0.4,In-store
BD7316,2/8/2021,Northeast,New Jersey,Newark,Women,12000,0.4,In-store
EE7162,2/8/2021,Northeast,New Jersey,Newark,Women,38500,0.4,In-store
EE7238,3/6/2021,Northeast,New Jersey,Newark,Women,22500,0.4,In-store
CM6085,3/6/2021,Northeast,New Jersey,Newark,Women,9000,0.4,In-store
BC1037,3/6/2021,Northeast,New Jersey,Newark,Women,31500,0.4,In-store
CL7629,4/7/2021,Northeast,New Jersey,Newark,Women,17500,0.4,In-store
B41529,4/7/2021,Northeast,New Jersey,Newark,Women,12000,0.4,In-store
CL9920,4/7/2021,Northeast,New Jersey,Newark,Women,35000,0.4,In-store
B37727,5/6/2021,Northeast,New Jersey,Newark,Women,40000,0.4,In-store
AQ1022,5/6/2021,Northeast,New Jersey,Newark,Women,32000,0.4,In-store
D96745,5/6/2021,Northeast,New Jersey,Newark,Women,77000,0.4,In-store
BD7843,6/8/2021,Northeast,New Jersey,Newark,Women,44000,0.4,In-store
CL9922,6/8/2021,Northeast,New Jersey,Newark,Women,40000,0.4,In-store
CK9593,6/8/2021,Northeast,New Jersey,Newark,Women,88000,0.4,In-store
F34037,7/6/2021,Northeast,New Jersey,Newark,Women,48000,0.4,In-store
G28999,7/6/2021,Northeast,New Jersey,Newark,Women,40000,0.4,In-store
EE9812,7/6/2021,Northeast,New Jersey,Newark,Women,99000,0.4,In-store
F34608,8/7/2021,Northeast,New Jersey,Newark,Women,48000,0.4,In-store
F99253,8/7/2021,Northeast,New Jersey,Newark,Women,32000,0.4,In-store
F36204,8/7/2021,Northeast,New Jersey,Newark,Women,77000,0.4,In-store
B79773,9/6/2021,Northeast,New Jersey,Newark,Women,28000,0.4,In-store
B43743,9/6/2021,Northeast,New Jersey,Newark,Women,24000,0.4,In-store
B79774,9/6/2021,Northeast,New Jersey,Newark,Women,55000,0.4,In-store
CL0208,10/8/2021,Northeast,New Jersey,Newark,Women,30000,0.4,In-store
EE6664,10/8/2021,Northeast,New Jersey,Newark,Women,25000,0.4,In-store
CM7593,11/14/2021,Northeast,Delaware,Wilmington,Men,1728,0.4,Online
CM0037,12/13/2021,Northeast,Delaware,Wilmington,Men,2220.4,0.4,Online
EH1294,1/10/2021,Northeast,Delaware,Wilmington,Men,770.8,0.4,Online
FV4300,2/8/2021,Northeast,New Jersey,Newark,Men,770.8,0.4,Online
B41677,4/17/2020,Northeast,New York,New York,Men,162000,0.3,Outlet
CL7540,4/18/2020,Northeast,New York,New York,Women,174687.5,0.25,Outlet
F34944,4/19/2020,Northeast,New York,New York,Men,360000,0.5,Outlet
CL7625,4/20/2020,Northeast,New York,New York,Men,165000,0.3,Outlet
CL7510,4/21/2020,Northeast,New York,New York,Women,161875,0.35,Outlet
CL7512,4/22/2020,Northeast,New York,New York,Women,157500,0.35,Outlet
EE9894,4/23/2020,Northeast,New York,New York,Men,162000,0.3,Outlet
F35606,4/24/2020,Northeast,New York,New York,Women,162500,0.25,Outlet
CK9842,4/25/2020,Northeast,New York,New York,Men,170625,0.3,Outlet
CK9810,4/26/2020,Northeast,New York,New York,Women,175000,0.25,Outlet
CK9787,4/27/2020,Northeast,New York,New York,Men,373750,0.5,Outlet
CK9812,4/28/2020,Northeast,New York,New York,Men,160875,0.3,Outlet
CL9975,4/29/2020,Northeast,New York,New York,Women,177100,0.35,Outlet
G26170,4/30/2020,Northeast,New York,New York,Women,173250,0.35,Outlet
F97258,5/1/2020,Northeast,New York,New York,Men,170625,0.3,Outlet
CL9980,5/2/2020,Northeast,New York,New York,Women,170625,0.25,Outlet
EG2066,5/3/2020,Northeast,New York,New York,Men,390000,0.5,Outlet
CL9981,5/4/2020,Northeast,New York,New York,Men,165000,0.3,Outlet
CM5995,5/5/2020,Northeast,New York,New York,Women,182875,0.35,Outlet
AC8133,5/6/2020,Northeast,New York,New York,Women,173250,0.35,Outlet
EE3656,5/7/2020,Northeast,New York,New York,Men,175500,0.3,Outlet
